Name,Symbol,Date, High , Low , Open , Close ,Volume, Marketcap 
Bitcoin,BTC,2019-02-14,3646.26,3607.70 ,3631.17,3616.88 ,6271044418,63434486052.00 
Bitcoin,BTC,2019-02-15,3647.80,3608.21 ,3617.37,3620.81 ,6091952231,63509111125.00 
Bitcoin,BTC,2019-02-16,3652.84,3615.27 ,3615.27,3629.79 ,5934744052,63673369195.00 
Bitcoin,BTC,2019-02-17,3680.54,3619.18 ,3633.36,3673.84 ,7039512503,64453368779.00 
Bitcoin,BTC,2019-02-18,3936.67,3669.98 ,3671.37,3915.71 ,9908216640,68704389994.00 
Bitcoin,BTC,2019-02-19,4010.88,3908.15 ,3911.66,3947.09 ,9933626655,69262673238.00 
Bitcoin,BTC,2019-02-20,4000.49,3926.25 ,3946.68,3999.82 ,8693373948,70194350042.00 
Bitcoin,BTC,2019-02-21,4010.01,3940.11 ,4000.26,3954.12 ,7775128102,69398333876.00 
Bitcoin,BTC,2019-02-22,4006.54,3950.82 ,3952.41,4005.53 ,7826525254,70308555857.00 
Bitcoin,BTC,2019-02-23,4166.29,3968.73 ,3998.92,4142.53 ,8922258316,72720867208.00 
Bitcoin,BTC,2019-02-24,4210.64,3793.71 ,4145.46,3810.43 ,10794227451,66897483404.00 
Bitcoin,BTC,2019-02-25,3913.71,3807.00 ,3807.00,3882.70 ,9318796067,68173204651.00 
Bitcoin,BTC,2019-02-26,3891.58,3837.99 ,3878.70,3854.36 ,7931218996,67683296223.00 
Bitcoin,BTC,2019-02-27,3888.80,3787.06 ,3857.48,3851.05 ,8301309684,67631949500.00 
Bitcoin,BTC,2019-02-28,3906.06,3845.82 ,3848.26,3854.79 ,8399767798,67704774107.00 
Bitcoin,BTC,2019-03-01,3907.80,3851.69 ,3853.76,3859.58 ,7661247975,67796965743.00 
Bitcoin,BTC,2019-03-02,3874.61,3832.13 ,3855.32,3864.42 ,7578786076,67888255371.00 
Bitcoin,BTC,2019-03-03,3875.48,3836.91 ,3862.27,3847.18 ,7253558152,67592376373.00 
Bitcoin,BTC,2019-03-04,3867.38,3733.75 ,3845.09,3761.56 ,9029175788,66094551587.00 
Bitcoin,BTC,2019-03-05,3903.92,3745.18 ,3759.83,3896.38 ,10174126415,68470655400.00 
Bitcoin,BTC,2019-03-06,3919.51,3871.46 ,3897.08,3903.94 ,9175291529,68609885776.00 
Bitcoin,BTC,2019-03-07,3939.37,3894.11 ,3903.38,3911.48 ,9584165519,68749421311.00 
Bitcoin,BTC,2019-03-08,3950.43,3875.23 ,3913.23,3901.13 ,10638638944,68574579320.00 
Bitcoin,BTC,2019-03-09,3987.24,3892.39 ,3894.55,3963.31 ,10796103518,69674508655.00 
Bitcoin,BTC,2019-03-10,3966.17,3924.38 ,3966.17,3951.60 ,9713267607,69475297370.00 
Bitcoin,BTC,2019-03-11,3966.38,3889.24 ,3953.74,3905.23 ,10125901903,68666928025.00 
Bitcoin,BTC,2019-03-12,3926.89,3863.56 ,3903.76,3909.16 ,9809887079,68743000581.00 
Bitcoin,BTC,2019-03-13,3926.60,3891.90 ,3913.05,3906.72 ,9469184841,68706700381.00 
Bitcoin,BTC,2019-03-14,3946.50,3901.30 ,3905.58,3924.37 ,10480789570,69024696307.00 
Bitcoin,BTC,2019-03-15,3968.54,3914.02 ,3926.66,3960.91 ,9394210605,69675002377.00 
Bitcoin,BTC,2019-03-16,4077.04,3961.66 ,3963.90,4048.73 ,9856166973,71227967573.00 
Bitcoin,BTC,2019-03-17,4054.12,4006.41 ,4047.72,4025.23 ,8221625400,70821939585.00 
Bitcoin,BTC,2019-03-18,4071.56,4009.12 ,4029.97,4032.51 ,9646954186,70958165407.00 
Bitcoin,BTC,2019-03-19,4082.22,4023.81 ,4032.69,4071.19 ,9344919956,71647703828.00 
Bitcoin,BTC,2019-03-20,4089.46,4031.11 ,4070.79,4087.48 ,10175916388,71942444088.00 
Bitcoin,BTC,2019-03-21,4097.36,4005.15 ,4083.95,4029.33 ,10831212662,70926226882.00 
Bitcoin,BTC,2019-03-22,4053.91,4021.54 ,4028.51,4023.97 ,9252935969,70840048102.00 
Bitcoin,BTC,2019-03-23,4049.88,4015.96 ,4022.71,4035.83 ,9578850549,71056017910.00 
Bitcoin,BTC,2019-03-24,4040.70,4006.19 ,4035.16,4022.17 ,9144851065,70823042992.00 
Bitcoin,BTC,2019-03-25,4038.84,3934.03 ,4024.11,3963.07 ,10359818883,69789872373.00 
Bitcoin,BTC,2019-03-26,3985.08,3944.75 ,3969.23,3985.08 ,10707678815,70184147203.00 
Bitcoin,BTC,2019-03-27,4087.07,3977.81 ,3984.24,4087.07 ,10897131934,71987847571.00 
Bitcoin,BTC,2019-03-28,4094.90,4040.27 ,4087.58,4069.11 ,9353915899,71678998915.00 
Bitcoin,BTC,2019-03-29,4113.50,4034.10 ,4068.30,4098.37 ,10918665557,72202088875.00 
Bitcoin,BTC,2019-03-30,4296.81,4053.91 ,4092.14,4106.66 ,9732688060,72355190645.00 
Bitcoin,BTC,2019-03-31,4113.02,4094.10 ,4105.46,4105.40 ,9045122443,72339379036.00 
Bitcoin,BTC,2019-04-01,4164.95,4096.90 ,4105.36,4158.18 ,10157794171,73269368747.00 
Bitcoin,BTC,2019-04-02,4905.95,4155.32 ,4156.92,4879.88 ,21315047816,85986009273.00 
Bitcoin,BTC,2019-04-03,5307.00,4876.62 ,4879.96,4973.02 ,22899891582,87655288145.00 
Bitcoin,BTC,2019-04-04,5063.16,4836.79 ,4971.31,4922.80 ,18251810240,86778727821.00 
Bitcoin,BTC,2019-04-05,5053.51,4919.49 ,4922.81,5036.68 ,16837325387,88796118650.00 
Bitcoin,BTC,2019-04-06,5205.82,4992.22 ,5036.79,5059.82 ,16929795194,89212733450.00 
Bitcoin,BTC,2019-04-07,5235.19,5050.41 ,5062.79,5198.90 ,16655416140,91674230186.00 
Bitcoin,BTC,2019-04-08,5318.84,5148.21 ,5199.84,5289.77 ,17154113634,93286365973.00 
Bitcoin,BTC,2019-04-09,5289.92,5167.42 ,5289.92,5204.96 ,14722104361,91799330425.00 
Bitcoin,BTC,2019-04-10,5421.65,5193.38 ,5204.11,5324.55 ,15504590933,93918439274.00 
Bitcoin,BTC,2019-04-11,5354.23,5017.30 ,5325.08,5064.49 ,16555616019,89341168457.00 
Bitcoin,BTC,2019-04-12,5103.27,4955.85 ,5061.20,5089.54 ,13675206312,89792633045.00 
Bitcoin,BTC,2019-04-13,5127.12,5061.59 ,5088.85,5096.59 ,10823289598,89925574875.00 
Bitcoin,BTC,2019-04-14,5184.02,5053.57 ,5095.76,5167.72 ,10391952498,91188595341.00 
Bitcoin,BTC,2019-04-15,5196.61,5024.07 ,5167.32,5067.11 ,12290155061,89422237603.00 
Bitcoin,BTC,2019-04-16,5238.95,5055.19 ,5066.58,5235.56 ,11618660197,92404613297.00 
Bitcoin,BTC,2019-04-17,5274.28,5219.21 ,5236.14,5251.94 ,12438480677,92702617458.00 
Bitcoin,BTC,2019-04-18,5319.99,5250.51 ,5251.48,5298.39 ,13256489918,93532402741.00 
Bitcoin,BTC,2019-04-19,5336.68,5233.34 ,5298.15,5303.81 ,13780238655,93638345002.00 
Bitcoin,BTC,2019-04-20,5358.49,5295.88 ,5304.16,5337.89 ,13169647522,94248717444.00 
Bitcoin,BTC,2019-04-21,5359.93,5257.34 ,5335.88,5314.53 ,13731844223,93847052256.00 
Bitcoin,BTC,2019-04-22,5422.69,5280.28 ,5312.49,5399.37 ,14601631648,95354207776.00 
Bitcoin,BTC,2019-04-23,5633.80,5389.41 ,5399.37,5572.36 ,15867308108,98417387004.00 
Bitcoin,BTC,2019-04-24,5642.04,5418.26 ,5571.51,5464.87 ,17048033399,96530038144.00 
Bitcoin,BTC,2019-04-25,5542.24,5181.34 ,5466.52,5210.52 ,15330283408,92046492864.00 
Bitcoin,BTC,2019-04-26,5383.63,5177.37 ,5210.30,5279.35 ,16812108040,93272287960.00 
Bitcoin,BTC,2019-04-27,5310.75,5233.64 ,5279.47,5268.29 ,13111274675,93086156556.00 
Bitcoin,BTC,2019-04-28,5326.23,5255.68 ,5271.75,5285.14 ,12819992056,93391244395.00 
Bitcoin,BTC,2019-04-29,5311.27,5216.49 ,5284.86,5247.35 ,13735490672,92737510865.00 
Bitcoin,BTC,2019-04-30,5363.26,5224.19 ,5247.73,5350.73 ,13878964574,94573826827.00 
Bitcoin,BTC,2019-05-01,5418.00,5347.65 ,5350.91,5402.70 ,13679528236,95501110091.00 
Bitcoin,BTC,2019-05-02,5522.26,5394.22 ,5402.42,5505.28 ,14644460907,97330112147.00 
Bitcoin,BTC,2019-05-03,5865.88,5490.20 ,5505.55,5768.29 ,18720780006,101986000000.00 
Bitcoin,BTC,2019-05-04,5886.89,5645.47 ,5769.20,5831.17 ,17567780766,103112000000.00 
Bitcoin,BTC,2019-05-05,5833.86,5708.04 ,5831.07,5795.71 ,14808830723,102494000000.00 
Bitcoin,BTC,2019-05-06,5802.96,5653.69 ,5791.69,5746.81 ,15737171804,101640000000.00 
Bitcoin,BTC,2019-05-07,5988.18,5741.40 ,5745.60,5829.50 ,18026409033,103112000000.00 
Bitcoin,BTC,2019-05-08,5989.98,5794.72 ,5849.48,5982.46 ,15320605300,105829000000.00 
Bitcoin,BTC,2019-05-09,6183.04,5982.32 ,5982.32,6174.53 ,16784645411,109239000000.00 
Bitcoin,BTC,2019-05-10,6434.62,6161.52 ,6175.82,6378.85 ,19419875368,112863000000.00 
Bitcoin,BTC,2019-05-11,7333.00,6375.70 ,6379.67,7204.77 ,28867562329,127488000000.00 
Bitcoin,BTC,2019-05-12,7503.87,6815.77 ,7203.51,6972.37 ,27773333680,123390000000.00 
Bitcoin,BTC,2019-05-13,8047.41,6898.28 ,6971.18,7814.92 ,28677672181,138317000000.00 
Bitcoin,BTC,2019-05-14,8268.71,7696.39 ,7807.88,7994.42 ,32031452227,141509000000.00 
Bitcoin,BTC,2019-05-15,8216.42,7899.11 ,7989.37,8205.17 ,28344112920,145254000000.00 
Bitcoin,BTC,2019-05-16,8320.82,7729.61 ,8194.50,7884.91 ,33167197581,139600000000.00 
Bitcoin,BTC,2019-05-17,7929.15,7038.12 ,7886.93,7343.90 ,30066644905,130035000000.00 
Bitcoin,BTC,2019-05-18,7447.27,7251.50 ,7341.66,7271.21 ,21354286562,128762000000.00 
Bitcoin,BTC,2019-05-19,8261.94,7267.96 ,7267.96,8197.69 ,25902422040,145185000000.00 
Bitcoin,BTC,2019-05-20,8200.97,7678.78 ,8196.92,7978.31 ,23843404340,141316000000.00 
Bitcoin,BTC,2019-05-21,8062.17,7843.34 ,7977.97,7963.33 ,25127245056,141066000000.00 
Bitcoin,BTC,2019-05-22,7997.61,7615.99 ,7956.29,7680.07 ,24719473175,136064000000.00 
Bitcoin,BTC,2019-05-23,7943.79,7533.20 ,7677.27,7881.85 ,24457107820,139654000000.00 
Bitcoin,BTC,2019-05-24,8140.72,7824.45 ,7881.70,7987.37 ,25919126991,141539000000.00 
Bitcoin,BTC,2019-05-25,8117.93,7965.98 ,7991.89,8052.54 ,22256813107,142708000000.00 
Bitcoin,BTC,2019-05-26,8687.52,7924.67 ,8055.21,8673.22 ,26677970091,153725000000.00 
Bitcoin,BTC,2019-05-27,8907.17,8668.70 ,8674.07,8805.78 ,27949839564,156094000000.00 
Bitcoin,BTC,2019-05-28,8807.02,8634.72 ,8802.76,8719.96 ,24226919267,154590000000.00 
Bitcoin,BTC,2019-05-29,8755.85,8482.73 ,8718.59,8659.49 ,23473479966,153537000000.00 
Bitcoin,BTC,2019-05-30,9008.31,8221.27 ,8661.76,8319.47 ,29246528551,147525000000.00 
Bitcoin,BTC,2019-05-31,8586.66,8172.55 ,8320.29,8574.50 ,25365190957,152060000000.00 
Bitcoin,BTC,2019-06-01,8625.60,8481.58 ,8573.84,8564.02 ,22488303544,151890000000.00 
Bitcoin,BTC,2019-06-02,8809.30,8561.24 ,8565.47,8742.96 ,20266216022,155077000000.00 
Bitcoin,BTC,2019-06-03,8743.50,8204.19 ,8741.75,8208.99 ,22004511436,145619000000.00 
Bitcoin,BTC,2019-06-04,8210.99,7564.49 ,8210.99,7707.77 ,24609731549,136743000000.00 
Bitcoin,BTC,2019-06-05,7901.85,7668.67 ,7704.34,7824.23 ,21760923463,138825000000.00 
Bitcoin,BTC,2019-06-06,7937.34,7571.47 ,7819.63,7822.02 ,19474611077,138801000000.00 
Bitcoin,BTC,2019-06-07,8126.15,7788.37 ,7826.90,8043.95 ,19141423231,142755000000.00 
Bitcoin,BTC,2019-06-08,8076.89,7837.61 ,8036.77,7954.13 ,16522722810,141173000000.00 
Bitcoin,BTC,2019-06-09,7975.97,7583.22 ,7949.67,7688.08 ,16610726547,136465000000.00 
Bitcoin,BTC,2019-06-10,8031.91,7586.73 ,7692.28,8000.33 ,18689275117,142023000000.00 
Bitcoin,BTC,2019-06-11,8026.39,7772.80 ,8004.24,7927.71 ,17107279932,140749000000.00 
Bitcoin,BTC,2019-06-12,8196.65,7862.36 ,7925.43,8145.86 ,19034432883,144635000000.00 
Bitcoin,BTC,2019-06-13,8311.57,8087.06 ,8145.55,8230.92 ,18669407147,146160000000.00 
Bitcoin,BTC,2019-06-14,8710.64,8183.39 ,8230.90,8693.83 ,19831162906,154399000000.00 
Bitcoin,BTC,2019-06-15,8859.13,8618.40 ,8689.75,8838.38 ,18371033226,156982000000.00 
Bitcoin,BTC,2019-06-16,9335.87,8814.56 ,8841.44,8994.49 ,23348550311,159769000000.00 
Bitcoin,BTC,2019-06-17,9416.41,8988.92 ,8988.92,9320.35 ,15562951919,165573000000.00 
Bitcoin,BTC,2019-06-18,9348.37,9004.90 ,9335.47,9081.76 ,15848210536,161354000000.00 
Bitcoin,BTC,2019-06-19,9299.62,9070.40 ,9078.73,9273.52 ,15546809946,164781000000.00 
Bitcoin,BTC,2019-06-20,9594.42,9232.48 ,9273.06,9527.16 ,17846823784,169305000000.00 
Bitcoin,BTC,2019-06-21,10144.56,9525.07 ,9525.07,10144.56 ,20624008643,180293000000.00 
Bitcoin,BTC,2019-06-22,11157.35,10107.04 ,10175.92,10701.69 ,29995204861,190214000000.00 
Bitcoin,BTC,2019-06-23,11246.14,10556.10 ,10696.69,10855.37 ,20998326502,192970000000.00 
Bitcoin,BTC,2019-06-24,11065.90,10610.43 ,10853.74,11011.10 ,19271652365,195763000000.00 
Bitcoin,BTC,2019-06-25,11790.92,11007.20 ,11007.20,11790.92 ,24879684533,209648000000.00 
Bitcoin,BTC,2019-06-26,13796.49,11755.60 ,11778.58,13016.23 ,45105733173,231462000000.00 
Bitcoin,BTC,2019-06-27,13311.14,10491.85 ,13017.12,11182.81 ,39977475223,198879000000.00 
Bitcoin,BTC,2019-06-28,12445.18,10914.49 ,11162.17,12407.33 ,35087757766,220681000000.00 
Bitcoin,BTC,2019-06-29,12400.91,11508.38 ,12400.76,11959.37 ,29923961128,212740000000.00 
Bitcoin,BTC,2019-06-30,12178.38,10799.01 ,11931.99,10817.16 ,27256473494,192442000000.00 
Bitcoin,BTC,2019-07-01,11206.44,10089.31 ,10796.93,10583.13 ,29378589324,188298000000.00 
Bitcoin,BTC,2019-07-02,10912.19,9737.88 ,10588.68,10801.68 ,31015895223,192207000000.00 
Bitcoin,BTC,2019-07-03,11968.08,10818.16 ,10818.16,11961.27 ,30796494294,212867000000.00 
Bitcoin,BTC,2019-07-04,12006.08,11166.57 ,11972.72,11215.44 ,25920294033,199617000000.00 
Bitcoin,BTC,2019-07-05,11395.66,10874.96 ,11203.10,10978.46 ,23838480210,195425000000.00 
Bitcoin,BTC,2019-07-06,11620.97,10982.54 ,10982.54,11208.55 ,21092024306,199546000000.00 
Bitcoin,BTC,2019-07-07,11541.62,11148.80 ,11217.62,11450.85 ,19369044277,203882000000.00 
Bitcoin,BTC,2019-07-08,12345.83,11393.37 ,11446.60,12285.96 ,23482551458,218778000000.00 
Bitcoin,BTC,2019-07-09,12779.13,12233.26 ,12284.33,12573.81 ,28167921523,223928000000.00 
Bitcoin,BTC,2019-07-10,13129.53,11710.98 ,12571.54,12156.51 ,33627574244,216516000000.00 
Bitcoin,BTC,2019-07-11,12144.62,11158.92 ,12139.71,11358.66 ,28595327690,202324000000.00 
Bitcoin,BTC,2019-07-12,11905.49,11179.14 ,11354.30,11815.99 ,23534692797,210494000000.00 
Bitcoin,BTC,2019-07-13,11841.96,10908.48 ,11813.13,11392.38 ,21042616384,202968000000.00 
Bitcoin,BTC,2019-07-14,11451.20,10234.58 ,11381.02,10256.06 ,22486000001,182742000000.00 
Bitcoin,BTC,2019-07-15,11052.77,9992.01 ,10257.84,10895.09 ,25384047207,194148000000.00 
Bitcoin,BTC,2019-07-16,10996.63,9448.11 ,10896.65,9477.64 ,24151199070,168909000000.00 
Bitcoin,BTC,2019-07-17,9963.13,9163.13 ,9471.21,9693.80 ,24569921549,172777000000.00 
Bitcoin,BTC,2019-07-18,10736.84,9376.80 ,9698.50,10666.48 ,25187024648,190130000000.00 
Bitcoin,BTC,2019-07-19,10716.98,10229.63 ,10653.96,10530.73 ,20727426310,187726000000.00 
Bitcoin,BTC,2019-07-20,11048.66,10451.28 ,10525.82,10767.14 ,20206615155,191964000000.00 
Bitcoin,BTC,2019-07-21,10841.89,10389.60 ,10777.53,10599.11 ,17130580467,188987000000.00 
Bitcoin,BTC,2019-07-22,10651.79,10154.92 ,10596.95,10343.11 ,16334414913,184443000000.00 
Bitcoin,BTC,2019-07-23,10346.75,9883.60 ,10346.75,9900.77 ,17851916995,176573000000.00 
Bitcoin,BTC,2019-07-24,9908.80,9614.31 ,9887.73,9811.93 ,17398734322,175006000000.00 
Bitcoin,BTC,2019-07-25,10154.25,9773.96 ,9809.10,9911.84 ,15821952090,176806000000.00 
Bitcoin,BTC,2019-07-26,9916.52,9717.98 ,9913.13,9870.30 ,14495714483,176086000000.00 
Bitcoin,BTC,2019-07-27,10167.32,9411.52 ,9871.16,9477.68 ,16817809536,169100000000.00 
Bitcoin,BTC,2019-07-28,9575.55,9252.30 ,9491.63,9552.86 ,13738687093,170462000000.00 
Bitcoin,BTC,2019-07-29,9681.65,9472.95 ,9548.18,9519.15 ,13791445323,169880000000.00 
Bitcoin,BTC,2019-07-30,9701.76,9437.34 ,9522.33,9607.42 ,13829811132,171472000000.00 
Bitcoin,BTC,2019-07-31,10085.63,9598.10 ,9604.05,10085.63 ,16631520648,180029000000.00 
Bitcoin,BTC,2019-08-01,10446.92,9922.02 ,10077.44,10399.67 ,17165337858,185653000000.00 
Bitcoin,BTC,2019-08-02,10657.95,10371.01 ,10402.04,10518.17 ,17489094082,187791000000.00 
Bitcoin,BTC,2019-08-03,10946.78,10503.50 ,10519.28,10821.73 ,15352685061,193234000000.00 
Bitcoin,BTC,2019-08-04,11009.21,10620.28 ,10821.63,10970.18 ,16530894787,195908000000.00 
Bitcoin,BTC,2019-08-05,11895.09,10960.74 ,10960.74,11805.65 ,23875988832,210849000000.00 
Bitcoin,BTC,2019-08-06,12273.82,11290.73 ,11811.55,11478.17 ,23635107660,205023000000.00 
Bitcoin,BTC,2019-08-07,12036.99,11433.70 ,11476.19,11941.97 ,22194988641,213330000000.00 
Bitcoin,BTC,2019-08-08,11979.42,11556.17 ,11954.04,11966.41 ,19481591730,213788000000.00 
Bitcoin,BTC,2019-08-09,11970.46,11709.75 ,11953.47,11862.94 ,18339989960,211961000000.00 
Bitcoin,BTC,2019-08-10,11915.66,11323.90 ,11861.56,11354.02 ,18125355447,202890000000.00 
Bitcoin,BTC,2019-08-11,11523.58,11248.29 ,11349.74,11523.58 ,15774371518,205942000000.00 
Bitcoin,BTC,2019-08-12,11528.19,11320.95 ,11528.19,11382.62 ,13647198229,203441000000.00 
Bitcoin,BTC,2019-08-13,11420.05,10830.33 ,11385.05,10895.83 ,16681503537,194763000000.00 
Bitcoin,BTC,2019-08-14,10889.56,10028.14 ,10889.49,10051.70 ,19990838300,179693000000.00 
Bitcoin,BTC,2019-08-15,10437.41,9675.32 ,10038.42,10311.55 ,22899115082,184358000000.00 
Bitcoin,BTC,2019-08-16,10524.35,9855.48 ,10319.42,10374.34 ,20228207096,185500000000.00 
Bitcoin,BTC,2019-08-17,10452.62,10086.70 ,10358.72,10231.74 ,13778035685,182967000000.00 
Bitcoin,BTC,2019-08-18,10487.07,10119.09 ,10233.01,10345.81 ,12999813869,185023000000.00 
Bitcoin,BTC,2019-08-19,10916.05,10313.20 ,10350.28,10916.05 ,16038264603,195243000000.00 
Bitcoin,BTC,2019-08-20,10947.04,10618.96 ,10916.35,10763.23 ,15053082175,192530000000.00 
Bitcoin,BTC,2019-08-21,10798.73,9962.72 ,10764.57,10138.05 ,19473084768,181365000000.00 
Bitcoin,BTC,2019-08-22,10233.00,9831.46 ,10142.52,10131.06 ,17097508856,181257000000.00 
Bitcoin,BTC,2019-08-23,10442.44,10078.19 ,10136.31,10407.97 ,15627023886,186231000000.00 
Bitcoin,BTC,2019-08-24,10418.02,9982.30 ,10407.64,10159.96 ,15451030650,181814000000.00 
Bitcoin,BTC,2019-08-25,10304.62,10008.79 ,10160.74,10138.52 ,14153856610,181450000000.00 
Bitcoin,BTC,2019-08-26,10512.33,10126.30 ,10126.30,10370.82 ,18438654080,185625000000.00 
Bitcoin,BTC,2019-08-27,10381.33,10087.30 ,10372.83,10185.50 ,14762609503,182326000000.00 
Bitcoin,BTC,2019-08-28,10279.37,9716.66 ,10203.43,9754.42 ,17603790323,174627000000.00 
Bitcoin,BTC,2019-08-29,9756.79,9421.63 ,9756.79,9510.20 ,17045878501,170275000000.00 
Bitcoin,BTC,2019-08-30,9656.12,9428.30 ,9514.84,9598.17 ,13595263986,171869000000.00 
Bitcoin,BTC,2019-08-31,9673.22,9531.80 ,9597.54,9630.66 ,11454806419,172471000000.00 
Bitcoin,BTC,2019-09-01,9796.76,9582.94 ,9630.59,9757.97 ,11445355859,174768000000.00 
Bitcoin,BTC,2019-09-02,10396.59,9730.65 ,9757.47,10346.76 ,17248102294,185333000000.00 
Bitcoin,BTC,2019-09-03,10736.10,10308.55 ,10345.73,10623.54 ,19384917989,190312000000.00 
Bitcoin,BTC,2019-09-04,10762.64,10434.71 ,10621.18,10594.49 ,16742664769,189810000000.00 
Bitcoin,BTC,2019-09-05,10627.27,10516.42 ,10588.18,10575.53 ,14551239508,189492000000.00 
Bitcoin,BTC,2019-09-06,10898.76,10292.30 ,10578.20,10353.30 ,19536574783,185530000000.00 
Bitcoin,BTC,2019-09-07,10558.67,10348.92 ,10353.93,10517.25 ,15307366476,188489000000.00 
Bitcoin,BTC,2019-09-08,10595.64,10409.09 ,10518.11,10441.28 ,13670567493,187150000000.00 
Bitcoin,BTC,2019-09-09,10450.31,10144.93 ,10443.23,10334.97 ,17595943368,185264000000.00 
Bitcoin,BTC,2019-09-10,10394.35,10020.57 ,10336.41,10115.98 ,14906809639,181361000000.00 
Bitcoin,BTC,2019-09-11,10215.95,9980.78 ,10123.03,10178.37 ,15428063426,182503000000.00 
Bitcoin,BTC,2019-09-12,10442.25,10099.24 ,10176.82,10410.13 ,15323563925,186679000000.00 
Bitcoin,BTC,2019-09-13,10441.49,10226.60 ,10415.36,10360.55 ,14109864675,185809000000.00 
Bitcoin,BTC,2019-09-14,10422.13,10291.69 ,10345.40,10358.05 ,13468713124,185784000000.00 
Bitcoin,BTC,2019-09-15,10387.03,10313.09 ,10356.47,10347.71 ,12043433567,185618000000.00 
Bitcoin,BTC,2019-09-16,10386.87,10189.74 ,10347.22,10276.79 ,15160167779,184367000000.00 
Bitcoin,BTC,2019-09-17,10296.77,10199.74 ,10281.51,10241.27 ,15304603363,183749000000.00 
Bitcoin,BTC,2019-09-18,10275.93,10191.47 ,10247.80,10198.25 ,16169268880,182999000000.00 
Bitcoin,BTC,2019-09-19,10295.67,9851.69 ,10200.50,10266.41 ,19937691247,184241000000.00 
Bitcoin,BTC,2019-09-20,10285.87,10132.19 ,10266.32,10181.64 ,14734189639,182739000000.00 
Bitcoin,BTC,2019-09-21,10188.10,10000.71 ,10183.65,10019.72 ,13425266806,179853000000.00 
Bitcoin,BTC,2019-09-22,10074.44,9922.53 ,10024.12,10070.39 ,13199651698,180784000000.00 
Bitcoin,BTC,2019-09-23,10074.24,9727.14 ,10067.96,9729.32 ,15144925408,174675000000.00 
Bitcoin,BTC,2019-09-24,9804.32,8370.80 ,9729.32,8620.57 ,25002886689,154786000000.00 
Bitcoin,BTC,2019-09-25,8744.83,8325.40 ,8603.43,8486.99 ,21744728353,152404000000.00 
Bitcoin,BTC,2019-09-26,8515.69,7895.63 ,8487.67,8118.97 ,19258205289,145812000000.00 
Bitcoin,BTC,2019-09-27,8271.52,7965.92 ,8113.10,8251.85 ,16408941156,148213000000.00 
Bitcoin,BTC,2019-09-28,8285.62,8125.43 ,8251.27,8245.92 ,14141152736,148123000000.00 
Bitcoin,BTC,2019-09-29,8261.71,7990.50 ,8246.04,8104.19 ,13034629109,145590000000.00 
Bitcoin,BTC,2019-09-30,8314.23,7830.76 ,8104.23,8293.87 ,17115474183,149012000000.00 
Bitcoin,BTC,2019-10-01,8497.69,8232.68 ,8299.72,8343.28 ,15305343413,149914000000.00 
Bitcoin,BTC,2019-10-02,8393.04,8227.70 ,8344.21,8393.04 ,13125712443,150824000000.00 
Bitcoin,BTC,2019-10-03,8414.23,8146.44 ,8390.77,8259.99 ,13668823409,148448000000.00 
Bitcoin,BTC,2019-10-04,8260.06,8151.24 ,8259.49,8205.94 ,13139456229,147492000000.00 
Bitcoin,BTC,2019-10-05,8215.53,8071.12 ,8210.15,8151.50 ,12200497197,146529000000.00 
Bitcoin,BTC,2019-10-06,8161.41,7958.85 ,8149.88,7988.16 ,13160830305,143608000000.00 
Bitcoin,BTC,2019-10-07,8308.45,7905.77 ,7989.12,8245.62 ,18009742607,148253000000.00 
Bitcoin,BTC,2019-10-08,8332.72,8185.76 ,8246.85,8228.78 ,15592264032,147966000000.00 
Bitcoin,BTC,2019-10-09,8627.71,8169.30 ,8229.84,8595.74 ,19384942333,154580000000.00 
Bitcoin,BTC,2019-10-10,8625.27,8471.93 ,8585.28,8586.47 ,17618660671,154431000000.00 
Bitcoin,BTC,2019-10-11,8721.78,8316.18 ,8585.26,8321.76 ,19604381101,149686000000.00 
Bitcoin,BTC,2019-10-12,8415.24,8313.34 ,8315.66,8336.56 ,14532641605,149966000000.00 
Bitcoin,BTC,2019-10-13,8470.99,8276.61 ,8336.90,8321.01 ,13808286059,149701000000.00 
Bitcoin,BTC,2019-10-14,8390.21,8284.13 ,8320.83,8374.69 ,15151387859,150680000000.00 
Bitcoin,BTC,2019-10-15,8410.71,8182.71 ,8373.46,8205.37 ,15220412632,147650000000.00 
Bitcoin,BTC,2019-10-16,8216.81,7985.09 ,8204.67,8047.53 ,16071646996,144824000000.00 
Bitcoin,BTC,2019-10-17,8134.83,8000.94 ,8047.81,8103.91 ,14313052244,145854000000.00 
Bitcoin,BTC,2019-10-18,8138.41,7902.16 ,8100.93,7973.21 ,15651592610,143518000000.00 
Bitcoin,BTC,2019-10-19,8082.63,7944.78 ,7973.80,7988.56 ,13797825640,143808000000.00 
Bitcoin,BTC,2019-10-20,8281.82,7949.44 ,7997.81,8222.08 ,15504249442,148027000000.00 
Bitcoin,BTC,2019-10-21,8296.69,8196.42 ,8225.12,8243.72 ,15868748866,148433000000.00 
Bitcoin,BTC,2019-10-22,8296.65,8074.46 ,8243.40,8078.20 ,16803377857,145470000000.00 
Bitcoin,BTC,2019-10-23,8093.00,7469.32 ,8076.23,7514.67 ,21942878958,135337000000.00 
Bitcoin,BTC,2019-10-24,7532.87,7446.99 ,7509.73,7493.49 ,16268708849,134968000000.00 
